"product_id","product_release_id","product_name","roaster_id","product_created_at","release_created_at","roaster_tasting_notes_string","roaster_description"
2948,3152,Nemba,185,2019-11-01 00:23:48.680,2019-11-01 00:23:49.020,"Maple Syrup, Pomegranate, Oats",
2949,3153,Decaf La Plata,185,2019-11-01 00:25:46.771,2019-11-01 00:25:47.074,"Prune, Apricot, Malt",
2950,3155,Rwanda Muzo,28,2019-11-01 18:55:51.907,2019-11-01 18:55:52.370,"Papaya, walnut, milk chocolate",
2951,3157,Hawaii Ka'u Typica Espresso,4,2019-11-02 19:19:05.369,2019-11-02 19:19:06.061,"Pomelo, orchid, monk fruit",
2952,3158,Sam,185,2019-11-02 19:38:34.131,2019-11-02 19:38:34.467,"Dark Chocolate, Almond, Cantaloupe
",
2953,3159,Henry,185,2019-11-02 19:56:44.999,2019-11-02 19:56:45.526,"Apricot, Pecan, Date",
2954,3160,Grateful Coffee,177,2019-11-02 20:06:08.212,2019-11-02 20:06:11.102,"Sweet citrus, baking spice, praline and caramel",
2955,3161,Peru Churupampa,161,2019-11-02 20:11:58.848,2019-11-02 20:12:00.296,"Caramelized apple, citrus, toasted almond",
2956,3162,Cielito Lindo,135,2019-11-02 20:19:03.189,2019-11-02 20:19:03.550,Caramel and chocolate with a deep sweetness,
2957,3163,Francis Tello Rodimero,135,2019-11-02 20:21:21.257,2019-11-02 20:21:21.744,"Cherry and jasmine with a toffee-like sweetness
",
2958,3164,Heyvis Sagastume,135,2019-11-02 20:23:05.535,2019-11-02 20:23:05.768,"Chocolate fondue with strawberry and melon
",
2961,3165,Zelaya Espresso,109,2019-11-02 20:34:51.137,2019-11-02 20:34:51.453,"Chocolate, balanced, fudgy",
2962,3166,Iridescent,13,2019-11-02 20:43:15.825,2019-11-02 20:43:16.757,"Berry, chocolate, sweet",
2963,3167,MC.002 Guatemala Malawi Gesha,160,2019-11-02 20:46:52.902,2019-11-02 20:46:53.222,,
2964,3168,Colombia Organic Huila,158,2019-11-02 21:00:54.172,2019-11-02 21:00:55.522,,
2965,3169,Karla,107,2019-11-02 21:13:14.039,2019-11-02 21:13:15.282,"Pecan Tart, Cherry, Cocoa",
2966,3170,Maritza,107,2019-11-02 23:30:52.939,2019-11-02 23:30:55.815,"Red Grapes, Cane Sugar, Milk Chocolate",
2967,3171,Edido,153,2019-11-02 23:35:10.089,2019-11-02 23:35:10.314,"Lavender, lemon, mandarin",
2968,3172,Peñas Negras,153,2019-11-02 23:37:49.400,2019-11-02 23:37:49.899,"Stone fruits, milk chocolate, almond",
2969,3173,Tano Batak,153,2019-11-02 23:42:55.065,2019-11-02 23:42:55.391,"Plum, chocolate, cannabis",
2970,3176,Jesus Constanza Espresso,23,2019-11-03 00:09:55.661,2019-11-03 00:09:56.175,"Orange marmalade, gingerbread, pistachio",
2971,3178,Guatemala La Laguna,139,2019-11-03 00:31:10.652,2019-11-03 00:31:11.565,"Honey, orange, light florals and juicy body",
2972,3179,Altos- Anaerobic Fermentation,87,2019-11-04 17:22:03.060,2019-11-04 17:22:03.895,"Violet, Cherry and Blueberry",
2973,3953,Altos Honey,87,2019-11-04 17:25:17.156,2020-01-13 16:22:51.569,"Lemon, Black Tea and Hazelnut",
2973,3180,Altos Honey,87,2019-11-04 17:25:17.156,2019-11-04 17:25:18.138,"Lemon, Black Tea and Hazelnut",
2974,3182,Ywangan,43,2019-11-06 14:44:25.509,2019-11-06 14:44:26.192,Apple / Rhubarb / Vanilla,
2975,3183,Ethiopia Damo,28,2019-11-06 15:01:33.882,2019-11-06 15:01:34.428,Apricot | Cherry | Blood Orange,
2976,3184,Chisi Washing Station Espresso,152,2019-11-06 16:10:57.321,2019-11-06 16:10:57.615,"Raspberry, orange candy, hibiscus",
2976,3912,Chisi Washing Station Espresso,152,2019-11-06 16:10:57.321,2020-01-04 01:29:25.603,"Raspberry, orange candy, hibiscus",
2977,3185,Paso Malo Espresso,152,2019-11-06 16:12:19.308,2019-11-06 16:12:19.599,"Dried cherry, Chocolate, Lemonade",
2978,3911,Arsosala Washing Station Espresso,152,2019-11-06 16:16:52.219,2020-01-04 01:26:35.970,"Earl grey, blueberry, choc caramel",
2978,3186,Arsosala Washing Station Espresso,152,2019-11-06 16:16:52.219,2019-11-06 16:16:52.509,"Earl grey, blueberry, choc caramel",
2979,3187,Hartmann Estate,152,2019-11-06 16:22:41.550,2019-11-06 16:22:41.852,"Peach, mango, prune",
2980,3188,Santuario Tres Milagros,152,2019-11-06 16:32:52.950,2019-11-06 16:32:53.244,"Caramel fudge, Plum, Lime",
2981,3189,Mirichu AA,54,2019-11-06 16:45:50.160,2019-11-06 16:45:50.755,"Grapefruit, blackberry, green tea",
2982,3190,Banko Gotiti Natural,80,2019-11-06 16:59:20.096,2019-11-06 16:59:20.798,"Milk chocolate, strawberry, blackberry",
2983,3191,Herrera,52,2019-11-06 17:08:21.841,2019-11-06 17:08:22.644,"Melon, Caramel, Milk chocolate",
2984,3192,Kenya Kiunyu AA,42,2019-11-06 17:11:58.985,2019-11-06 17:11:59.771,"Blackberry, brown sugar, apricot, floral",
2985,3193,Guatemala Chaguite,42,2019-11-06 20:33:30.092,2019-11-06 20:33:30.784,"Caramel, nectarine, milky, raisin",
2986,3194,Gesha Village #19/033,102,2019-11-06 20:55:47.711,2019-11-06 20:55:48.011,"Jasmine, Mango, Mandarin Orange",
2987,3196,Ethiopia Blida Kojowa Espresso,186,2019-11-07 15:14:47.358,2019-11-07 15:14:48.083,"Fruity, strawberry, funky",
2988,3197,Ethiopia Gute Sodu,186,2019-11-07 15:44:41.318,2019-11-07 15:44:42.245,"Sparkling, lemonade, floral",
2989,3198,Koimbi AA,186,2019-11-07 15:48:20.240,2019-11-07 15:48:20.993,"Black currant, rhubarb, floral",
2990,3199,Guatemala Don Francisco,186,2019-11-07 15:52:16.258,2019-11-07 15:52:17.067,"Dried fruit, cacao, brown sugar",
2991,3200,Colombia Efrén Echeverry,186,2019-11-07 15:55:04.950,2019-11-07 15:55:05.800,"Stone fruit, caramel, bright",
2992,3201,Guatemala Espresso El Naranjo,186,2019-11-07 15:57:25.029,2019-11-07 15:57:25.863,"Prune, apricot, creamy",
2993,3202,Gogugu,125,2019-11-07 23:17:59.123,2019-11-07 23:17:59.616,"Jasmine, Citrus, Bergamot, Blood Orange and Blackberry",
2994,3203,La Esperanza,125,2019-11-07 23:25:29.582,2019-11-07 23:25:30.140,Sugary Orange and Creamy Milk Chocolate Toffee Candy,
2995,3204,Los Pirineos- Natural,87,2019-11-07 23:33:51.436,2019-11-07 23:33:52.310,"White Rose, Rosehip and Dark Chocolate

",
2996,3205,Los Pirineos- Washed,87,2019-11-07 23:37:32.702,2019-11-07 23:37:33.264,"Apricot, Chocolate and Butterscotch 

",
2997,3206,Mustafa,87,2019-11-07 23:47:23.709,2019-11-07 23:47:24.214,"Raspberry, Red Apple and Cocoa
",
2998,3207,Makamu PB,23,2019-11-08 18:31:35.561,2019-11-08 18:31:35.918,"Marshmellow, cola, saskatoon berry",
2999,3208,Banko Michicha Espresso,23,2019-11-08 18:34:18.337,2019-11-08 18:34:18.828,"Apricot, honey, preserved lemon",
3000,3209,Aged Blue Batak,187,2019-11-08 18:52:34.919,2019-11-08 18:52:35.984,"A complex cup with notes of sweet, nutty, tobacco, and toasted sesame",
3001,3210,Oil Derek Extra Dark Roast,187,2019-11-08 18:55:35.704,2019-11-08 18:55:37.874,"Smoky & rustic - Burnt tumbleweed, Tractor tire, Saddle leather",
3002,3211,Rwanda Buliza Station,187,2019-11-08 19:00:26.766,2019-11-08 19:00:27.967,"Caramel, green tea, melon, bright acidity, medium body",
3003,3212,Dr. Doolittle's Espresso Classico,187,2019-11-08 19:07:26.778,2019-11-08 19:07:27.572,"Chocolate, sweet cherry, a touch smokey",
3004,3213,Nicaragua Gold Mountain Brix Breaker,187,2019-11-08 19:26:47.804,2019-11-08 19:26:49.024,"Candied apple, Sweet, Tropical fruit",
3005,3214,Peru Chasqui,187,2019-11-08 19:30:33.157,2019-11-08 19:30:35.413,"Chocolate, Brown Spice, Green Apple, Lemon, Light body, Medium acidity",
3006,3215,Kula Peaberry,187,2019-11-08 19:36:16.118,2019-11-08 19:36:17.164,"Sweet aroma, chocolate & raisin/dried fruit notes, earthy, med-heavy body, syrupy mouthfeel",
3007,3216,Meow That's What I Call Light Roast!,187,2019-11-08 19:39:52.924,2019-11-08 19:39:53.893,"Bright fruits, ripe pie cherry, subtle chocolate, sweet, light-medium body",
3008,3217,Mexico Select Decaf,187,2019-11-08 19:43:19.923,2019-11-08 19:43:20.973,"Graham cracker sweetness, cocoa, & a touch of fruit notes",
3009,3218,Bohemian Gothic Dark Roast,187,2019-11-08 19:45:28.408,2019-11-08 19:45:29.839,"Smokey, Chocolatey, Medium body",
3010,3219,Jack's Feed Store,187,2019-11-08 19:47:51.467,2019-11-08 19:47:52.475,"Chocolate and subtle fruit notes and an earthy, rustic quality, complex, medium body",
3011,3220,Divine Inspiration,187,2019-11-08 19:51:32.764,2019-11-08 19:51:34.903,"Chocolate, spiced apple, nutty",
3012,3221,Sweet Honey Ross,187,2019-11-08 19:53:47.350,2019-11-08 19:53:48.302,"Mango, apple, brown sugar, light-medium body, sweet, easy drinking cup",
3013,3222,Gitwe,43,2019-11-08 20:26:34.813,2019-11-08 20:26:35.466,Cranberry / Baked Apple / Toffee,
3014,3224,Colombia Los Primos,120,2019-11-08 20:42:41.675,2019-11-08 20:42:42.758,"Cherry, grapefruit, chocolate biscotti",
3015,3225,Ethiopia Worka,120,2019-11-08 20:47:15.360,2019-11-08 20:47:17.338,"Blackberry, Lime, and Jasmine",
3016,3226,Flor Penna,178,2019-11-08 20:53:21.861,2019-11-08 20:53:22.726,"Citrus zest, vanilla bean, and fruit punch",
3017,3227,Sugar Plum Holiday Blend,136,2019-11-08 20:58:56.495,2019-11-08 20:58:57.369,"Sweet plum, cordial cherry, hugs",
3018,3228,La Bendicion,136,2019-11-08 21:01:21.010,2019-11-08 21:01:21.866,"Sweet Caramel, Plum, Hazelnut",
3019,3229,Jesús Leiva Cardona,110,2019-11-08 21:11:22.791,2019-11-08 21:11:23.383,"Clementine, Hazelnut & Crispy Crunch.",
3020,3230,Kiangoi,110,2019-11-08 21:14:48.737,2019-11-08 21:14:49.294,"Green Apple, Berry Jam & Birthday Cake",
3021,3231,Hortensia Rivera,80,2019-11-08 21:23:03.789,2019-11-08 21:23:04.580,"Molasses cookies, Almond butter, Spices",
3022,3232,Autumn Rain,188,2019-11-08 21:40:33.325,2019-11-08 21:40:33.526,"Balanced and delicate coffee, with notes of dried tropical fruits and milk chocolate.",
3023,3233,Ethiopia Duromina,188,2019-11-08 21:46:13.438,2019-11-08 21:46:13.728,"Peach, floral, black tea, sweet",
3024,3234,Tanzania AB Ilomba,188,2019-11-08 21:52:33.640,2019-11-08 21:52:33.927,"Apricot, blueberry, floral, hibiscus, lime, sweet",
3025,3235,Colombia El Divino Nino #2,188,2019-11-08 21:56:49.221,2019-11-08 21:56:49.509,"Cranberry, dried fruit, lemon, black currant",
3026,3236,Honduras El Filo,188,2019-11-08 21:58:55.621,2019-11-08 21:58:55.913,"Dried fruits, lemon, floral, white grapes",
3027,3237,Brazil Fazenda Rainha,188,2019-11-08 22:01:00.376,2019-11-08 22:01:00.668,"Peanut butter, hazelnut, grapes, bittersweet chocolate",
3028,3238,Peru El Santuario,188,2019-11-08 22:03:48.535,2019-11-08 22:03:48.840,"Red fruits, raw sugar, caramel, milk chocolate",
3029,3239,Colombia Medellin Supremo,188,2019-11-08 22:04:49.349,2019-11-08 22:04:49.638,"Chocolate, sweet, nutty, low-acid",
3030,3240,Brazil Guaxupe Santos,188,2019-11-08 22:07:45.268,2019-11-08 22:07:45.552,"Caramel, cocoa, nutty, nutmeg",
3031,3241,Heather Blend,188,2019-11-08 22:09:45.450,2019-11-08 22:09:45.732,"Balanced and delicate coffee, with notes of dark chocolate, marzipan and hazelnuts.",
3032,3242,Herlin Edgardo,38,2019-11-12 17:21:59.119,2019-11-12 17:21:59.782,Cocoa Bean and Orange,
3033,3243,Nicaragua Finca Limoncillo Washed Red Pacamara Peaberry,151,2019-11-13 15:25:13.190,2019-11-13 15:25:13.425,"This reminds me of a Custard Cream biscuit – super sweet with a hint of vanilla in the background. There’s just a shoulder of hops in there too, along with a delicate orange acidity which balances it all beautifully.",
3034,3245,Ywangan Espresso,43,2019-11-13 15:35:58.892,2019-11-13 15:35:59.690,Red apple / Rhubarb / caramel,
3035,3246,El Vendaval,43,2019-11-13 15:44:32.710,2019-11-13 15:44:33.474,Caramel / Orange blossom / Almond,
3036,3247,Guatemala Pacaya,175,2019-11-13 16:04:45.321,2019-11-13 16:04:46.178,"Smooth, heavy body with notes of dark chocolate, caramel, almond, and cinnamon.",
3037,3248,Organic Peru Valle Inca,18,2019-11-13 16:09:26.034,2019-11-13 16:09:26.723,"Caramel, milk chocolate, cherry",
3038,3251,Los Pirineos Pacamara Honey,94,2019-11-13 16:31:17.802,2019-11-13 16:31:18.321,Chocolate & baked stone fruit,
3039,3252,Echemo,94,2019-11-13 16:34:48.962,2019-11-13 16:34:49.504,"Stone fruit, floral honey & mint.",
3040,3253,Fahem Natural,94,2019-11-13 16:40:35.956,2019-11-13 16:40:36.617,"Strawberies, stone fruit, floral",
3041,3255,India Ratnagiri HP5,4,2019-11-13 16:53:56.828,2019-11-13 16:53:57.541,"Blackberry, red grapes, apricots",
3042,3256,Pacamara Microlot Finca La Bella,25,2019-11-13 16:57:13.786,2019-11-13 16:57:15.252,"We love making this coffee using the Chemex brew method, to pull out some amazing notes of marzipan, apricot, caramel and chocolate. ",
3043,3257,Colombia Villa Rosita Lime,5,2019-11-13 17:05:17.698,2019-11-13 17:05:18.371,"Lemon cake, ginger, lime",
3044,3258,Colombia Villa Rosita Lychee,5,2019-11-13 17:07:10.212,2019-11-13 17:07:10.904,"Lychee, passion fruit, tropical yogurt",
3045,3259,Finca La Esperanza,164,2019-11-13 17:10:38.442,2019-11-13 17:10:39.047,Fruity and distinct with blackcurrant jam.,
3046,3260,Aromanis,129,2019-11-13 18:18:15.522,2019-11-13 18:18:16.339,Jackfruit / Mango / Blackberry / Dried Plum,
3047,3261,Next to the Fire,54,2019-11-13 18:24:52.756,2019-11-13 18:24:53.732,,
3048,3262,El Diamante Espresso,54,2019-11-13 18:26:46.778,2019-11-13 18:26:47.533,"Cinnamon, apple, caramel",
3049,3263,Costa Rica Las Lajas,130,2019-11-13 18:33:46.468,2019-11-13 18:33:47.142,"Sweet tarts, strawberry, raspberry, mint",
3050,3264,Miracle On North 6th Street,120,2019-11-13 18:51:48.450,2019-11-13 18:51:49.614,"Orange, Cinnamon, and Malbec",
3051,3265,Kossa Geshe,110,2019-11-13 19:05:02.673,2019-11-13 19:05:03.349,"Watermelon, Strawberry, & Limeade.",
3052,3266,Guatemala Las Joyas Espresso,189,2019-11-13 20:51:57.378,2019-11-13 20:51:57.737,"Floral, fruity, soft",
3053,3267,Guatemala La Perla,189,2019-11-13 20:57:01.145,2019-11-13 20:57:01.462,"Fruity, red apple, sweet",
3054,3268,Ethiopia Chelbessa,189,2019-11-13 20:58:54.513,2019-11-13 20:58:54.813,"Floral, Delicate, Mandarin",
3055,3269,Kenya Slopes of 8,189,2019-11-13 21:05:51.061,2019-11-13 21:05:51.290,"Currants, raspberry, juicy",
3056,3270,Brasiilia San Rafael,190,2019-11-13 21:26:12.272,2019-11-13 21:26:12.585,"Medium-bodied and low-acidic coffee. Hints
of dark chocolate and nuts, with an
undertone of dried red grapes. Soft and
creamy texture.",
3057,3271,Costa Rica Finca Frailes,190,2019-11-13 21:30:33.786,2019-11-13 21:30:34.078,"Plum – aroma
Milk chocolate  – sweetness
Toffee – aftertaste
Complex and round coffee with a sweet undertone.",
3058,3272,Ethiopia Yirgacheffe Chelbessa,190,2019-11-13 21:32:48.409,2019-11-13 21:32:48.734,"Aroma – Bergamot

Sweetness – Orange

Aftertaste – Tangerine

Aromatic coffee with an enchanting bouquet.",
3059,3273,Honduras Marcala La Paz,190,2019-11-13 21:34:53.027,2019-11-13 21:34:53.324,"A full cup with mild body and a very nice acidity. A complex floral and fruity aroma reminds of walnuts , caramel and clementine.",
3060,3274,Papua New Guinea Baroida Kianantu,190,2019-11-13 21:36:57.756,2019-11-13 21:36:58.044,"Orange peel – aroma
Strawberry – sweetness
Lily of the valley – aftertaste
Bright and juicy coffee",
3061,3275,Peru El Bosque,190,2019-11-13 21:42:15.948,2019-11-13 21:42:16.256,"lilac – aroma

marzipan – sweetness

citric – acidity

Medium bodied, clean and floral coffee",
3062,3276,Keenia Kirinyaga AA  The Slopes of 8,190,2019-11-13 21:51:36.746,2019-11-13 21:51:37.055,"Red Cherry – aroma
Chocolate – sweetness
Blueberry – acidity
Vigorous and juicy coffee",
3063,3277,La Bendicion Java,53,2019-11-15 15:05:34.700,2019-11-15 15:05:36.838,"Pineapple, coconut, guava, honey",
3064,3278,La Bendicion Pacamara,53,2019-11-15 15:07:03.721,2019-11-15 15:07:04.715,"Jasmine, blackberry, dark honey",
3065,3280,Punch des Fêtes,38,2019-11-15 17:22:30.412,2019-11-15 17:22:30.663,Dried Cranberry and Toffee,
3066,3281,Guatemala El Limon Washed San Ramon,151,2019-11-15 18:00:28.066,2019-11-15 18:00:28.297,"The Milky Bars are on me! Yep, it's a creamy, chocolatey cup which makes for great chugging coffee. There's a delicate acidity which reminds me of pear and a little almond on the finish too.",
3067,3282,Guatemala El Limon Washed Bourbon,151,2019-11-15 18:01:47.278,2019-11-15 18:01:47.585,The first thing that strikes me about this coffee is how well balanced it is. It starts with fruit sweetness and the flavour of sweet Golden Delicious apples before it shifts into brown sugar and hazelnut on the finish and a sprinkle of cocoa on the aftertaste.,
3068,3283,El Salvador Finca San José Washed Red Bourbon,151,2019-11-15 18:05:51.404,2019-11-15 18:05:51.748,"One of our most consistent coffees, this year it again delivers milk chocolate alongside dark cherries. Those two classic flavours are joined by almond on the finish, for a really more-ish result.",
3069,3284,Bulldog No. 33,52,2019-11-15 18:16:37.909,2019-11-15 18:16:38.608,"Cocoa Nibs, Smoke, Demerara Sugar",
3070,3285,Elida Estate Washed Green Tip Gesha,156,2019-11-15 19:03:42.610,2019-11-15 19:03:43.368,"Juniper, jasmine, champagne",
3071,3286,Luito Estate Gesha,156,2019-11-15 19:08:26.212,2019-11-15 19:08:27.009,"Mandarin, pine honey, effervescent",
3072,3287,Elida Natural Farmlevel Reserve,156,2019-11-15 19:10:17.385,2019-11-15 19:10:18.081,"Berry, pink lemonade, molasses",
3073,3288,Helsar de Zarcero: Torrez,156,2019-11-15 19:13:43.243,2019-11-15 19:13:43.909,"Melon, green apple, agave",
3074,3289,Kenia Gatomboya,176,2019-11-15 19:52:23.573,2019-11-15 19:52:24.088,"dense body, slightly sour, blueberries, currants, tea background.",
3075,3290,Kenia Gakuyu-ini,176,2019-11-15 19:55:47.231,2019-11-15 19:55:47.725,"round body, slightly acid, currants, figs, floral background",
3076,3291,Etiopia Idido,176,2019-11-15 19:58:35.197,2019-11-15 19:58:35.676,"fruit jam, melon, papaya, milk chocolate.",
3077,3292,Etiopia Beloya,176,2019-11-15 20:01:22.227,2019-11-15 20:01:22.670,"ripe citruses, peach, papaya, floral honey.",
3078,3293,Etiopia Konga Sedie,176,2019-11-15 20:04:06.407,2019-11-15 20:04:06.936,"medium body, light and clean brew with a very pleasant balance. Sweet and aromatic, citrus, mandarin, lime, plus peach dominate. Floral notes are also noticeable. Tea background. Everything is accompanied by pleasant, complex and very delicate acidity. The brew leaves a great and long aftertaste.",
3079,3294,Salwador San Luis,176,2019-11-15 20:06:17.723,2019-11-15 20:06:18.270,"sweet drupes, milk chocolate.",
3080,3295,Gwatemala Pampojila,176,2019-11-15 20:10:38.411,2019-11-15 20:10:38.956,"drupes, sugar cane, flowers.",
3081,3296,Bella Aurora,23,2019-11-15 20:14:56.342,2019-11-15 20:14:56.822,"Yellow plum, jelly beans, coffee cake",
3082,3297,Kagere AB,34,2019-11-15 20:23:06.849,2019-11-15 20:23:07.646,"Grapefruit, raspberry, honey",
3083,3298,Nicaragua Nuevo Segovia Buenos Aires,191,2019-11-15 20:33:13.203,2019-11-15 20:33:14.146,"Fruit and nut loaf, chocolate, molasses, nectarine",
3084,3299,Ethiopia Guji Ye Genet,191,2019-11-15 20:37:23.677,2019-11-15 20:37:24.499,"honey, lime, jasmine, cloudberries",
3085,3300,Magic Pussy,191,2019-11-15 20:39:10.638,2019-11-15 20:39:11.461,"lime, jasmine, chocolate-nut cream, cherry brandy",
3086,3301,Sweet Dream,191,2019-11-15 20:41:06.260,2019-11-15 20:41:07.464,"Apricot, walnut, cacao",
3087,3302,Omni Roast,191,2019-11-15 20:43:28.281,2019-11-15 20:43:29.285,"cacao, red apple, chicory",
3088,3303,Rocket Fuel Espresso,191,2019-11-15 20:44:58.587,2019-11-15 20:44:59.473,"Sweet and full-flavoured. Rounded, cocoa-like body. Pleasant and lingering finish, with an exotic touch of fruit. Every. Single. Time.",
3089,3304,The National Coffee of Latvia,191,2019-11-15 20:47:03.801,2019-11-15 20:47:04.599,"red cherry, dark chocolate, lingonberry",
3090,3305,Sini / Must / Kohv,191,2019-11-15 20:48:52.006,2019-11-15 20:48:52.706,"red cherry, dark chocolate, lingonberry",
3091,3306,Lietuvos Nacionalinė Kava,191,2019-11-15 20:50:53.180,2019-11-15 20:50:53.946,"red cherry, dark chocolate, lingonberry",
3092,3307,Magic Middle East Limited Edition,191,2019-11-15 20:53:24.546,2019-11-15 20:53:25.537," lime, jasmine, chocolate-nut cream, cherry brandy",
3093,3308,Shebera,8,2019-11-15 21:01:11.964,2019-11-15 21:01:12.501,Honey and papaya,
3094,3309,Isidro Pereira,8,2019-11-15 21:06:35.699,2019-11-15 21:06:36.394,Almond and chocolate,
3095,3310,El Oasis,8,2019-11-15 21:12:11.580,2019-11-15 21:12:12.089,"Vanilla, toffee, lactose",
3096,3311,Chelbesa Lavado,8,2019-11-15 21:20:36.660,2019-11-15 21:20:37.183,"Lemongrass, fresh apricot",
3097,3312,Chelbesa Natural,8,2019-11-15 21:22:46.052,2019-11-15 21:22:46.767,"Blueberry, bergamot",
3098,3313,Dari Kidame,8,2019-11-15 21:26:10.369,2019-11-15 21:26:11.694,Peach and dates,
3099,3314,Haro Sodesa,8,2019-11-15 21:29:33.227,2019-11-15 21:29:33.773,"Jasmine, peach",
3100,3315,Raro Boda,8,2019-11-15 21:32:53.412,2019-11-15 21:32:53.896,Black tea and elderflower notes,
3101,3316,Finca El Puente Gesha - Honey,13,2019-11-16 23:39:52.419,2019-11-16 23:40:00.118,"Candied almond, stone fruit, honeycomb",
3102,3317,Finca El Puente Gesha - Washed,13,2019-11-16 23:42:22.148,2019-11-16 23:42:27.879,"White tea, lime, juicy",
3103,3318,Finca El Puente Gesha - Natural,13,2019-11-16 23:44:24.656,2019-11-16 23:44:29.055,"Strawberry, creamy, tropical",
3104,3337,Las Manos,49,2019-11-17 01:45:54.662,2019-11-17 01:45:56.505,"Concord Grape, Cherry, Orange",
3105,3338,Mauricio Benitez,49,2019-11-17 01:49:36.581,2019-11-17 01:49:37.276,"Orange, Grapefruit, Lemon-Lime Soda",
3106,3340,Evin Moreno,49,2019-11-17 01:59:16.857,2019-11-17 01:59:17.485,"Cherries, orange blossom, tootsie roll",
3107,3341,Guatemala Granada,181,2019-11-17 02:09:48.507,2019-11-17 02:09:51.088,"Dried Apricot, Maple Syrup, Crisp Finish",
3108,3342,Thailand Pahee,181,2019-11-17 02:14:51.979,2019-11-17 02:14:53.156,"Browned Butter, Sage, Crisp Finish
",
3109,3343,Honduras El Espejo,181,2019-11-17 02:18:47.992,2019-11-17 02:18:49.200,"Sticky Date Pudding, Blackberries, Smooth and Coating
",
3110,3344,Shakiso,109,2019-11-17 02:37:31.990,2019-11-17 02:37:32.236,"Fruit candy, aromatic, perfumed",
3111,3345,"El Injerto ""Nativo""",109,2019-11-17 02:41:44.563,2019-11-17 02:41:49.662,"Malty, cocoa, sweet",
3112,3346,Vicentina Phocco,51,2019-11-17 02:53:39.951,2019-11-17 02:53:40.352,"Berry Cordial, Honeycomb, Milk Chocolate

",
3113,3347,El Calagual,51,2019-11-17 02:59:56.044,2019-11-17 02:59:56.525,"Yellow Nectarine, Tangerine, Apple",
3114,3348,Kleumon Moreira,51,2019-11-17 03:06:32.215,2019-11-17 03:06:32.549,,
3115,3349,Buf Nyarusiza,51,2019-11-17 03:09:04.281,2019-11-17 03:09:04.622,,
3116,3350,Dilma Ponce,51,2019-11-17 03:14:03.486,2019-11-17 03:14:08.101,"Marshmallow, sparkling pink grapefruit and grape jelly",
3117,3351,Juana Mamani,51,2019-11-17 03:20:29.675,2019-11-17 03:20:30.768,,
3118,3352,Angi Quintero,51,2019-11-17 03:23:24.754,2019-11-17 03:23:25.156,,
3119,3353,Nelis Martinez,51,2019-11-17 03:25:48.499,2019-11-17 03:25:48.840,,
3120,3354,Las Lajas Perla Negra,177,2019-11-17 03:36:18.724,2019-11-17 03:36:20.993,,
3121,3355,Finca Ecológica Agua Colorada,177,2019-11-17 03:39:29.108,2019-11-17 03:39:30.436,"Clementine, rainier cherry, bright, candied, crisp",
3122,3356,Pinheirinho,144,2019-11-17 16:52:10.739,2019-11-17 16:52:16.023,"Hazelnut butter, chocolate",
3123,3357,Mbirizi Burundi,144,2019-11-17 16:54:47.056,2019-11-17 16:54:47.845,"Butterscotch, fig",
3124,3358,Kunjin,36,2019-11-17 17:02:53.207,2019-11-17 17:02:54.052,"Plum, brown sugar + red currant",
3125,3359,Finca La Esperanza,36,2019-11-17 17:06:58.140,2019-11-17 17:07:00.159,"Dark chocolate, pomegranate, pear + caramel",
3126,3360,Colombia Decaf,141,2019-11-19 16:19:06.148,2019-11-19 16:19:07.105,"Gala apple, fresh hazelnut and white grape.",
3127,3361,Colombia Eugenoides,141,2019-11-19 16:25:43.937,2019-11-19 16:25:44.899,"Mandarine, Cane Sugar, Dried Papaya.",
3128,3362,El Majahual Natural Espresso,141,2019-11-19 16:30:24.922,2019-11-19 16:30:25.680,"Hazelnut Nougat, White Grapes and Apple",
3129,3363,La Cancha,141,2019-11-19 16:35:32.982,2019-11-19 16:35:33.697,"Sweet chocolate, molasses, hibiscus, plums and berries, creamy body.",
3130,3364,El Majahual Orange Bourbon,141,2019-11-19 16:38:33.798,2019-11-19 16:38:34.487,"Cocoa, almond and rose hip.",
3131,3365,Alemeyhu Natural,141,2019-11-19 16:52:37.890,2019-11-19 16:52:38.551,"Rich blueberry, White Grape and Gooseberry",
3132,3366,Biftu Gudina,141,2019-11-19 16:57:55.249,2019-11-19 16:57:55.824,"Black tea, magnolia and peach with citric acidity.",
3133,3367,Uraga Natural,141,2019-11-19 17:17:25.189,2019-11-19 17:17:26.032,"Jasmine, Cherry, Apricot Tart.
",
3134,3368,Uraga Washed,141,2019-11-19 17:20:05.481,2019-11-19 17:20:07.654,"Black tea, Lemon, Peach and Red Grapes",
3135,3369,Kamwangi AA,141,2019-11-20 13:09:12.077,2019-11-20 13:09:12.638,"Wild Strawberry, White Grape, Vanilla and Rose",
3136,3370,Guatemala El Limon Natural Bourbon,151,2019-11-20 14:51:15.665,2019-11-20 14:51:15.941,"Upfront this is sweet, dried fruit - it's sultanas and cranberries with a little redcurrant in there. As it cools, the sweetness of dark sugar and chocolate liqueur comes front and centre. A little cooler again and a hit of walnut appears. All of it's topped off by an orange peel aftertaste for a complex and changing cup.",
